sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
313,492.0,-1482.0,-7.0,-2566.0,-1669.0,-224.0
314,406.0,-1515.0,6.0,-2570.0,-1790.0,-330.0
315,300.0,-1540.0,88.0,-2328.0,-2258.0,-542.0
316,-180.0,-1270.0,990.0,-448.0,956.0,263.0
317,-521.0,-1259.0,952.0,-186.0,762.0,374.0
318,-613.0,-1261.0,895.0,71.0,349.0,510.0
319,-528.0,-1181.0,814.0,305.0,-143.0,518.0
320,-394.0,-1088.0,708.0,482.0,-618.0,403.0
321,-229.0,-1080.0,599.0,605.0,-1035.0,239.0
322,-114.0,-1078.0,501.0,726.0,-1351.0,45.0
323,218.0,-1278.0,409.0,806.0,-1606.0,-158.0
324,-116.0,61.0,-86.0,1708.0,-1210.0,-1165.0
325,779.0,-757.0,-798.0,2409.0,-1021.0,-517.0
326,641.0,-1019.0,-635.0,2720.0,-492.0,415.0
327,-261.0,-898.0,167.0,2686.0,-364.0,608.0
328,-40.0,-988.0,-18.0,242.0,-69.0,-248.0
329,-51.0,-1015.0,-37.0,192.0,-44.0,-237.0
330,-53.0,-1011.0,-54.0,169.0,-39.0,-218.0
331,-43.0,-978.0,-32.0,168.0,-50.0,-185.0
332,-31.0,-961.0,-21.0,151.0,-53.0,-153.0
333,-36.0,-973.0,-25.0,123.0,-45.0,-122.0
334,-41.0,-991.0,-39.0,102.0,-40.0,-90.0
335,-55.0,-1000.0,-43.0,94.0,-40.0,-61.0
336,-62.0,-996.0,-38.0,91.0,-40.0,-47.0
337,-71.0,-987.0,-27.0,83.0,-37.0,-52.0
338,-60.0,-986.0,-30.0,67.0,-33.0,-63.0
339,-62.0,-995.0,-41.0,52.0,-28.0,-69.0
340,-67.0,-971.0,-28.0,54.0,-24.0,-65.0
341,-53.0,-977.0,-32.0,46.0,-23.0,-89.0
342,-48.0,-981.0,-33.0,43.0,-20.0,-97.0
343,-42.0,-979.0,-29.0,41.0,-22.0,-97.0
344,-36.0,-977.0,-29.0,34.0,-23.0,-91.0
345,-49.0,-978.0,-29.0,24.0,-19.0,-85.0
346,-44.0,-983.0,-36.0,16.0,-17.0,-94.0
347,-33.0,-983.0,-36.0,15.0,-16.0,-94.0
348,-47.0,-991.0,-41.0,15.0,-15.0,-88.0
349,-39.0,-989.0,-39.0,21.0,-18.0,-93.0
350,-36.0,-979.0,-32.0,24.0,-18.0,-92.0
351,-35.0,-992.0,-37.0,19.0,-18.0,-94.0
352,-30.0,-1018.0,-51.0,60.0,-29.0,-118.0
353,-20.0,-1006.0,-45.0,77.0,-35.0,-109.0
354,-24.0,-991.0,-32.0,86.0,-40.0,-91.0
355,-31.0,-1012.0,-42.0,83.0,-41.0,-85.0
356,-21.0,-1025.0,-56.0,94.0,-47.0,-84.0
357,2.0,-991.0,-33.0,115.0,-56.0,-62.0
358,-11.0,-983.0,-26.0,114.0,-56.0,-29.0
359,-12.0,-986.0,-29.0,106.0,-55.0,-10.0
360,-6.0,-983.0,-27.0,100.0,-55.0,8.0
361,-18.0,-989.0,-30.0,97.0,-54.0,30.0
362,-6.0,-1023.0,-45.0,119.0,-65.0,61.0
363,-77.0,-1013.0,-18.0,172.0,-89.0,91.0
364,-73.0,-1012.0,-17.0,183.0,-90.0,71.0
365,-68.0,-1001.0,-7.0,193.0,-94.0,63.0
366,-76.0,-996.0,-3.0,192.0,-96.0,57.0
367,-88.0,-998.0,0.0,191.0,-98.0,40.0
368,-93.0,-998.0,8.0,187.0,-98.0,8.0
369,-106.0,-1003.0,5.0,184.0,-100.0,-26.0
370,-67.0,-996.0,3.0,185.0,-108.0,-60.0
371,-79.0,-996.0,12.0,187.0,-108.0,-75.0
372,-55.0,-998.0,-4.0,181.0,-115.0,-90.0
373,-71.0,-1004.0,5.0,177.0,-113.0,-102.0
374,-65.0,-1022.0,2.0,177.0,-115.0,-128.0
375,41.0,-1062.0,12.0,336.0,-182.0,-551.0
376,128.0,-1882.0,-186.0,2395.0,-153.0,-50.0
377,19.0,-1950.0,-213.0,2666.0,-114.0,-78.0
378,-249.0,-1886.0,-216.0,2961.0,-95.0,-165.0
379,-540.0,-1959.0,-163.0,3235.0,-175.0,-221.0
380,-523.0,-1959.0,-187.0,3524.0,-332.0,-336.0
381,-156.0,-1959.0,-186.0,3801.0,-465.0,-497.0
382,-134.0,-1939.0,-232.0,4040.0,-410.0,-798.0
383,9.0,-1959.0,-209.0,4159.0,-411.0,-824.0
384,80.0,-1901.0,-211.0,4288.0,-390.0,-632.0
385,395.0,-1959.0,-366.0,4351.0,-403.0,-367.0
386,382.0,-1937.0,-517.0,4437.0,-287.0,-256.0
387,-470.0,1788.0,-1171.0,4347.0,-155.0,31.0
388,-63.0,-486.0,-423.0,-2060.0,-1253.0,865.0
389,-1.0,-528.0,-371.0,-2163.0,-1394.0,681.0
390,69.0,-543.0,-328.0,-2264.0,-1493.0,565.0
391,161.0,-566.0,-297.0,-2384.0,-1553.0,528.0
392,293.0,-629.0,-253.0,-2528.0,-1563.0,515.0
393,440.0,-720.0,-213.0,-2670.0,-1501.0,519.0
394,548.0,-830.0,-180.0,-2791.0,-1347.0,529.0
395,608.0,-901.0,-140.0,-2894.0,-1124.0,525.0
396,608.0,-980.0,-100.0,-3006.0,-866.0,496.0
397,582.0,-1099.0,-50.0,-3124.0,-610.0,453.0
398,487.0,-1245.0,-1.0,-3218.0,-371.0,405.0
399,340.0,-1368.0,30.0,-3268.0,-184.0,366.0
400,238.0,-1469.0,56.0,-3277.0,-78.0,318.0
401,149.0,-1485.0,55.0,-3203.0,-63.0,-31.0
402,576.0,-1914.0,733.0,-2510.0,-1205.0,-291.0
