sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
370,-78.0,-975.0,-55.0,494.0,4622.0,195.0
371,-68.0,-969.0,-46.0,499.0,4568.0,201.0
372,-55.0,-1002.0,-45.0,496.0,4500.0,191.0
373,-7.0,-1048.0,-39.0,512.0,4429.0,175.0
374,27.0,-1026.0,-27.0,549.0,4384.0,168.0
375,46.0,-1041.0,-23.0,572.0,4350.0,206.0
376,33.0,-1080.0,-7.0,589.0,4317.0,251.0
377,11.0,-1049.0,1.0,606.0,4258.0,304.0
378,0.0,-1043.0,2.0,599.0,4154.0,402.0
379,-5.0,-1066.0,11.0,598.0,3993.0,529.0
380,10.0,-1066.0,26.0,614.0,3773.0,608.0
381,93.0,-1006.0,48.0,581.0,3227.0,467.0
382,-39.0,-961.0,16.0,129.0,2673.0,-352.0
383,-152.0,-972.0,118.0,146.0,2542.0,-365.0
384,-259.0,-1003.0,221.0,171.0,2341.0,-386.0
385,-346.0,-1021.0,316.0,223.0,2078.0,-421.0
386,-407.0,-1042.0,401.0,297.0,1773.0,-469.0
387,-457.0,-1047.0,465.0,396.0,1459.0,-533.0
388,-517.0,-1010.0,490.0,516.0,1153.0,-568.0
389,-587.0,-934.0,470.0,635.0,851.0,-549.0
390,-658.0,-797.0,380.0,726.0,536.0,-486.0
391,-1036.0,-668.0,454.0,715.0,238.0,-416.0
392,-550.0,600.0,502.0,563.0,-19.0,8.0
393,-1303.0,-1730.0,-280.0,-1324.0,425.0,459.0
394,-146.0,-975.0,133.0,205.0,62.0,207.0
395,-158.0,-953.0,158.0,26.0,-34.0,23.0
396,-165.0,-966.0,148.0,-1.0,-42.0,-6.0
397,-158.0,-963.0,148.0,-20.0,-51.0,-43.0
398,-146.0,-964.0,144.0,-39.0,-58.0,-73.0
399,-143.0,-963.0,144.0,-53.0,-61.0,-93.0
400,-137.0,-971.0,137.0,-66.0,-65.0,-109.0
401,-133.0,-978.0,134.0,-71.0,-67.0,-122.0
402,-138.0,-982.0,132.0,-72.0,-67.0,-133.0
403,-126.0,-984.0,129.0,-72.0,-71.0,-146.0
404,-123.0,-977.0,131.0,-70.0,-71.0,-151.0
405,-118.0,-970.0,132.0,-71.0,-72.0,-152.0
406,-109.0,-968.0,125.0,-70.0,-66.0,-132.0
407,-1959.0,1958.0,-1958.0,31360.0,32764.0,29617.0
408,-1959.0,1862.0,-1958.0,20939.0,32764.0,31722.0
409,-1183.0,1464.0,-1363.0,9477.0,31608.0,30728.0
410,346.0,798.0,-1034.0,14878.0,23200.0,25212.0
411,-834.0,972.0,-653.0,8696.0,23493.0,14519.0
412,-854.0,855.0,-633.0,5945.0,24259.0,14717.0
413,-891.0,760.0,-661.0,3313.0,24662.0,14986.0
414,-912.0,653.0,-687.0,621.0,24893.0,14978.0
415,-914.0,540.0,-706.0,-2045.0,24925.0,14700.0
416,-756.0,142.0,-806.0,-11187.0,23603.0,11355.0
417,551.0,718.0,-780.0,11695.0,-2168.0,13921.0
418,173.0,145.0,-194.0,15274.0,-5202.0,12667.0
419,253.0,301.0,-252.0,16065.0,-4031.0,12738.0
420,-509.0,-675.0,-904.0,1126.0,6116.0,9472.0
421,-150.0,-141.0,-436.0,-9527.0,4774.0,9176.0
422,-372.0,-488.0,-582.0,-6346.0,663.0,10658.0
423,-247.0,-168.0,-244.0,-2248.0,-4134.0,12238.0
424,-410.0,-342.0,-385.0,195.0,-5287.0,12440.0
425,225.0,-736.0,-1414.0,4091.0,-8094.0,12326.0
426,-198.0,-92.0,-111.0,6564.0,-4225.0,10182.0
427,194.0,88.0,-308.0,4450.0,-1424.0,8371.0
428,-23.0,-195.0,-784.0,436.0,3123.0,6649.0
