sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
41,59.0,-976.0,219.0,54.0,95.0,-1.0
42,60.0,-974.0,218.0,57.0,100.0,9.0
43,9.0,-1073.0,220.0,252.0,217.0,97.0
44,12.0,-1233.0,323.0,1355.0,273.0,148.0
45,130.0,-1525.0,298.0,2004.0,-95.0,-175.0
46,215.0,-1623.0,269.0,2127.0,-20.0,-251.0
47,351.0,-1599.0,226.0,2327.0,76.0,-282.0
48,430.0,-1563.0,163.0,2471.0,233.0,-301.0
49,424.0,-1517.0,108.0,2573.0,460.0,-342.0
50,357.0,-1396.0,138.0,2684.0,614.0,-327.0
51,312.0,-1248.0,256.0,2766.0,660.0,-262.0
52,289.0,-1005.0,374.0,2846.0,667.0,-165.0
53,153.0,-757.0,412.0,2817.0,745.0,-175.0
54,135.0,-755.0,236.0,2511.0,742.0,-272.0
55,106.0,-820.0,29.0,2224.0,758.0,-273.0
56,238.0,-649.0,-301.0,-2495.0,473.0,-418.0
57,197.0,-784.0,-211.0,-2672.0,468.0,-478.0
58,188.0,-887.0,-124.0,-2762.0,423.0,-549.0
59,208.0,-926.0,-56.0,-2802.0,368.0,-630.0
60,271.0,-984.0,-17.0,-2883.0,314.0,-704.0
61,416.0,-1014.0,21.0,-2982.0,278.0,-770.0
62,556.0,-1120.0,84.0,-3138.0,346.0,-835.0
63,-343.0,-1412.0,417.0,-1906.0,1153.0,-1430.0
64,-194.0,-1426.0,388.0,-1864.0,1200.0,-1269.0
65,-122.0,-1441.0,387.0,-1789.0,1369.0,-1181.0
66,-178.0,-1415.0,394.0,-1671.0,1628.0,-1136.0
67,-220.0,-1404.0,413.0,-1572.0,1818.0,-1074.0
68,-401.0,-1404.0,442.0,-1477.0,2009.0,-1007.0
69,-575.0,-1371.0,485.0,-1350.0,2075.0,-929.0
70,-750.0,-1364.0,557.0,-1230.0,2030.0,-807.0
71,-888.0,-1419.0,621.0,-1102.0,1869.0,-644.0
72,-1025.0,-1422.0,654.0,-878.0,1643.0,-470.0
73,-1140.0,-1288.0,662.0,-579.0,1340.0,-295.0
74,687.0,-971.0,-37.0,828.0,-807.0,288.0
75,-434.0,-1044.0,192.0,984.0,784.0,830.0
76,263.0,-950.0,94.0,391.0,157.0,-144.0
77,270.0,-975.0,73.0,398.0,137.0,-44.0
78,274.0,-972.0,54.0,455.0,110.0,73.0
79,210.0,-946.0,99.0,534.0,115.0,170.0
