sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
310,-162.0,-994.0,43.0,98.0,-51.0,-5.0
311,-157.0,-1000.0,42.0,104.0,-51.0,-3.0
312,-156.0,-1018.0,36.0,112.0,-50.0,3.0
313,-133.0,-1051.0,33.0,163.0,-53.0,41.0
314,-604.0,-1817.0,-89.0,1048.0,-65.0,-597.0
315,-437.0,-1813.0,-77.0,1315.0,-241.0,-520.0
316,-190.0,-1642.0,-54.0,1574.0,-306.0,-723.0
317,-348.0,-1743.0,-90.0,1759.0,-247.0,-887.0
318,-57.0,-1708.0,-130.0,2013.0,-321.0,-896.0
319,-272.0,-1545.0,-40.0,2239.0,-228.0,-988.0
320,-104.0,-1946.0,-206.0,2380.0,-195.0,-1219.0
321,-144.0,-1755.0,-158.0,2689.0,-104.0,-1407.0
322,52.0,-1649.0,-179.0,2875.0,-10.0,-1692.0
323,-15.0,-1658.0,-178.0,3008.0,195.0,-2088.0
324,21.0,-1625.0,-215.0,3107.0,356.0,-2410.0
325,346.0,-1433.0,-150.0,3189.0,670.0,-2770.0
326,-1097.0,-127.0,-757.0,-615.0,2275.0,933.0
327,-984.0,-137.0,-703.0,-865.0,1664.0,826.0
328,-903.0,-183.0,-656.0,-1106.0,1131.0,572.0
329,-795.0,-240.0,-617.0,-1332.0,648.0,281.0
330,-676.0,-239.0,-587.0,-1558.0,231.0,35.0
331,-563.0,-265.0,-577.0,-1820.0,-107.0,-135.0
332,-436.0,-405.0,-558.0,-2098.0,-371.0,-211.0
333,-324.0,-607.0,-513.0,-2325.0,-552.0,-207.0
334,-256.0,-720.0,-450.0,-2471.0,-654.0,-170.0
335,-225.0,-745.0,-386.0,-2599.0,-703.0,-151.0
336,-204.0,-838.0,-327.0,-2757.0,-724.0,-151.0
337,-250.0,-1792.0,340.0,-2513.0,-244.0,-20.0
338,-437.0,-1182.0,1380.0,-373.0,1781.0,510.0
339,-429.0,-1144.0,1289.0,-71.0,1755.0,1048.0
340,-399.0,-1070.0,1165.0,198.0,1675.0,1290.0
341,-440.0,-1066.0,1035.0,409.0,1540.0,1258.0
342,-543.0,-1094.0,931.0,590.0,1327.0,1111.0
343,-1128.0,-1455.0,-118.0,543.0,1095.0,991.0
344,-26.0,381.0,-170.0,2549.0,236.0,1282.0
345,-123.0,-625.0,-817.0,2097.0,9.0,814.0
346,-76.0,-1301.0,-818.0,2675.0,-506.0,650.0
347,-32.0,-1199.0,-421.0,3108.0,-738.0,648.0
348,-279.0,-910.0,-101.0,3312.0,-720.0,713.0
349,-11.0,-705.0,304.0,2855.0,-805.0,288.0
350,-179.0,-993.0,21.0,100.0,-30.0,20.0
351,-174.0,-1003.0,17.0,93.0,-32.0,12.0
352,-172.0,-994.0,19.0,93.0,-34.0,9.0
353,-172.0,-984.0,22.0,93.0,-36.0,11.0
354,-171.0,-980.0,23.0,91.0,-38.0,16.0
355,-173.0,-978.0,24.0,89.0,-39.0,22.0
356,-175.0,-980.0,24.0,87.0,-39.0,25.0
357,-176.0,-974.0,26.0,85.0,-39.0,26.0
358,-184.0,-970.0,29.0,77.0,-40.0,22.0
359,-186.0,-972.0,28.0,68.0,-42.0,13.0
360,-184.0,-972.0,25.0,59.0,-44.0,3.0
361,-179.0,-966.0,29.0,53.0,-46.0,-5.0
362,-174.0,-964.0,28.0,45.0,-46.0,-9.0
363,-179.0,-967.0,26.0,38.0,-44.0,-9.0
364,-181.0,-968.0,24.0,11.0,-41.0,-7.0
365,-180.0,-962.0,26.0,9.0,-41.0,-7.0
366,-180.0,-961.0,27.0,6.0,-40.0,-7.0
367,-186.0,-960.0,31.0,1.0,-40.0,-8.0
368,-195.0,-973.0,31.0,-14.0,-39.0,-20.0
369,-186.0,-989.0,24.0,-31.0,-41.0,-39.0
370,-194.0,-991.0,22.0,-41.0,-44.0,-53.0
371,-203.0,-1001.0,21.0,-51.0,-48.0,-77.0
372,-190.0,-1006.0,16.0,-64.0,-55.0,-109.0
373,-191.0,-1004.0,19.0,-73.0,-63.0,-127.0
374,-181.0,-1007.0,17.0,-78.0,-76.0,-131.0
375,-227.0,-1059.0,-1.0,-85.0,-79.0,-146.0
376,-186.0,-1012.0,15.0,-78.0,-99.0,-168.0
377,-164.0,-1098.0,-62.0,-118.0,-118.0,-165.0
378,-212.0,-469.0,-791.0,450.0,-787.0,360.0
379,-86.0,-114.0,-893.0,167.0,-735.0,442.0
380,-66.0,-414.0,-874.0,-208.0,-655.0,468.0
381,-100.0,-534.0,-804.0,-451.0,-582.0,308.0
382,-146.0,-659.0,-710.0,-577.0,-545.0,216.0
