sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
318,-116.0,-1079.0,449.0,196.0,67.0,-81.0
319,-83.0,-1120.0,433.0,355.0,-67.0,-75.0
320,-33.0,-1111.0,417.0,562.0,-192.0,-101.0
321,-46.0,-1284.0,477.0,769.0,-277.0,-145.0
322,-34.0,-1464.0,502.0,1247.0,-390.0,-133.0
323,60.0,-1171.0,576.0,2149.0,-456.0,-149.0
324,75.0,-725.0,618.0,2576.0,-314.0,-163.0
325,86.0,-847.0,471.0,2206.0,-197.0,-191.0
326,547.0,-1959.0,-1778.0,1201.0,510.0,-500.0
327,199.0,-907.0,90.0,765.0,92.0,-233.0
328,210.0,-961.0,124.0,291.0,59.0,84.0
329,225.0,-961.0,123.0,283.0,40.0,108.0
330,189.0,-951.0,145.0,283.0,62.0,132.0
331,182.0,-964.0,133.0,258.0,55.0,134.0
332,179.0,-982.0,123.0,243.0,52.0,129.0
333,197.0,-982.0,118.0,250.0,45.0,130.0
334,218.0,-977.0,116.0,263.0,39.0,157.0
335,220.0,-963.0,134.0,285.0,43.0,200.0
336,207.0,-940.0,158.0,289.0,48.0,237.0
337,186.0,-946.0,159.0,257.0,56.0,251.0
338,179.0,-954.0,159.0,220.0,75.0,239.0
339,208.0,-970.0,152.0,143.0,193.0,93.0
340,186.0,-1012.0,176.0,153.0,206.0,-43.0
341,177.0,-1014.0,188.0,170.0,209.0,-25.0
342,170.0,-1005.0,194.0,184.0,211.0,-14.0
343,127.0,-991.0,207.0,210.0,226.0,-5.0
344,132.0,-1033.0,194.0,210.0,216.0,-7.0
345,157.0,-1035.0,182.0,256.0,185.0,-12.0
346,177.0,-1028.0,191.0,314.0,158.0,-3.0
347,158.0,-1038.0,212.0,364.0,159.0,15.0
348,154.0,-1083.0,207.0,401.0,145.0,21.0
349,181.0,-1098.0,201.0,472.0,121.0,23.0
350,155.0,-1087.0,210.0,557.0,134.0,35.0
351,350.0,-1770.0,213.0,1649.0,1047.0,-450.0
352,243.0,180.0,-610.0,-48.0,823.0,386.0
353,-147.0,-192.0,-529.0,-906.0,885.0,638.0
354,-30.0,-475.0,-484.0,-1316.0,362.0,751.0
355,-45.0,-419.0,-428.0,-1209.0,251.0,667.0
356,-130.0,-215.0,-381.0,-1170.0,257.0,549.0
357,-153.0,-180.0,-374.0,-1490.0,127.0,506.0
358,-141.0,-205.0,-396.0,-1862.0,-26.0,517.0
359,-97.0,-171.0,-416.0,-2178.0,-198.0,548.0
360,-25.0,-185.0,-436.0,-2591.0,-394.0,548.0
361,113.0,-1588.0,353.0,-3169.0,-606.0,-178.0
362,158.0,-1518.0,358.0,-3110.0,-669.0,-246.0
363,248.0,-1535.0,365.0,-3174.0,-681.0,-264.0
364,314.0,-1630.0,388.0,-3254.0,-584.0,-263.0
365,294.0,-1733.0,454.0,-3250.0,-368.0,-271.0
366,254.0,-1787.0,506.0,-3140.0,-144.0,-277.0
367,110.0,-1769.0,557.0,-2958.0,92.0,-276.0
368,-96.0,-1691.0,603.0,-2772.0,256.0,-244.0
369,-180.0,-1678.0,634.0,-2672.0,218.0,-164.0
370,-18.0,-1714.0,628.0,-2584.0,11.0,-58.0
371,201.0,-1644.0,704.0,-2368.0,-139.0,-37.0
372,271.0,-1433.0,953.0,-1890.0,-77.0,-259.0
373,513.0,-801.0,55.0,1160.0,99.0,-622.0
374,94.0,-1124.0,-209.0,818.0,637.0,-477.0
375,69.0,-1099.0,-3.0,982.0,64.0,-426.0
376,131.0,-656.0,279.0,1279.0,-184.0,-446.0
377,333.0,-749.0,133.0,900.0,-80.0,-533.0
